  0.246765E-01  0.974565E+07  0.970316E+07 -0.114547E+03  0.000000E+00  0.000000E+00  0.973872E+07
  0.287893E-01  0.855317E+07  0.850622E+07 -0.143306E+03  0.000000E+00  0.000000E+00  0.854552E+07
  0.329020E-01  0.754448E+07  0.749592E+07 -0.848860E+02  0.000000E+00  0.000000E+00  0.753656E+07
  0.370148E-01  0.671352E+07  0.666619E+07 -0.691677E+02  0.000000E+00  0.000000E+00  0.670580E+07
  0.411275E-01  0.604540E+07  0.600173E+07 -0.470781E+02  0.000000E+00  0.000000E+00  0.603828E+07
  0.452403E-01  0.551560E+07  0.547727E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.550935E+07
  0.493530E-01  0.510229E+07  0.507012E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.509705E+07
  0.534658E-01  0.476932E+07  0.474325E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.476506E+07
  0.575785E-01  0.448887E+07  0.446811E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.448549E+07
  0.616913E-01  0.423719E+07  0.422045E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.423446E+07
  0.658040E-01  0.399848E+07  0.398425E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.399616E+07
  0.699168E-01  0.376302E+07  0.374984E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.376087E+07
  0.740295E-01  0.352753E+07  0.351421E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.352536E+07
  0.781423E-01  0.329454E+07  0.328031E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.329222E+07
  0.822550E-01  0.307008E+07  0.305464E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.306756E+07
  0.863678E-01  0.286099E+07  0.284447E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.285830E+07
  0.924780E-01  0.259073E+07  0.257351E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.258792E+07
  0.985882E-01  0.237695E+07  0.236051E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.237427E+07
  0.104698E+00  0.221652E+07  0.220213E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.221417E+07
  0.110809E+00  0.209558E+07  0.208384E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.209367E+07
  0.116919E+00  0.199578E+07  0.198648E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.199426E+07
  0.123029E+00  0.189920E+07  0.189154E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.189795E+07
  0.129139E+00  0.179450E+07  0.178748E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.179335E+07
  0.135249E+00  0.168164E+07  0.167441E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.168046E+07
  0.141360E+00  0.156800E+07  0.156015E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.156672E+07
  0.147470E+00  0.146156E+07  0.145314E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.146018E+07
  0.153580E+00  0.136908E+07  0.136050E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.136768E+07
  0.159690E+00  0.129479E+07  0.128659E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.129345E+07
  0.165800E+00  0.123734E+07  0.122994E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.123613E+07
  0.171910E+00  0.119077E+07  0.118436E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.118973E+07
  0.178021E+00  0.114871E+07  0.114319E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.114781E+07
  0.184131E+00  0.110621E+07  0.110130E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.110541E+07
  0.190241E+00  0.106033E+07  0.105567E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.105957E+07
  0.196351E+00  0.101117E+07  0.100647E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.101040E+07
  0.202461E+00  0.961386E+06  0.956509E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.960590E+06
  0.208572E+00  0.914168E+06  0.909135E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.913347E+06
  0.214682E+00  0.872028E+06  0.866980E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.871205E+06
  0.220792E+00  0.836403E+06  0.831526E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.835608E+06
  0.226902E+00  0.806954E+06  0.802400E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.806212E+06
  0.233012E+00  0.781666E+06  0.777504E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.780988E+06
  0.239123E+00  0.758168E+06  0.754371E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.757549E+06
  0.245233E+00  0.734729E+06  0.731201E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.734154E+06
  0.251343E+00  0.710390E+06  0.707007E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.709839E+06
  0.257453E+00  0.685044E+06  0.681701E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.684499E+06
  0.263563E+00  0.659499E+06  0.656139E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.658952E+06
  0.269674E+00  0.634985E+06  0.631608E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.634435E+06
  0.275784E+00  0.612466E+06  0.609115E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.611920E+06
  0.281894E+00  0.592371E+06  0.589106E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.591838E+06
  0.288004E+00  0.574614E+06  0.571491E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.574105E+06
  0.294114E+00  0.558665E+06  0.555712E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.558184E+06
  0.300225E+00  0.543751E+06  0.540962E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.543296E+06
  0.306335E+00  0.529171E+06  0.526516E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.528738E+06
  0.312445E+00  0.514513E+06  0.511949E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.514095E+06
  0.318555E+00  0.499692E+06  0.497181E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.499282E+06
  0.324665E+00  0.484922E+06  0.482440E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.484518E+06
  0.330776E+00  0.470601E+06  0.468142E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.470200E+06
  0.336886E+00  0.457093E+06  0.454668E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.456697E+06
  0.342996E+00  0.444570E+06  0.442198E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.444183E+06
  0.349106E+00  0.433027E+06  0.430726E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.432652E+06
  0.355216E+00  0.422328E+06  0.420110E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.421967E+06
  0.361327E+00  0.412222E+06  0.410087E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.411874E+06
  0.367437E+00  0.402430E+06  0.400369E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.402094E+06
  0.373547E+00  0.392785E+06  0.390783E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.392459E+06
  0.379657E+00  0.383250E+06  0.381293E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.382931E+06
  0.385767E+00  0.373856E+06  0.371934E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.373543E+06
  0.391878E+00  0.364697E+06  0.362804E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.364388E+06
  0.397988E+00  0.355900E+06  0.354040E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.355597E+06
  0.399329E+00  0.354029E+06  0.352175E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.353726E+06
  0.487742E+00  0.260415E+06  0.259065E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.260195E+06
  0.595729E+00  0.190295E+06  0.189308E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.190134E+06
  0.727625E+00  0.138330E+06  0.137614E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.138213E+06
  0.888724E+00  0.100063E+06  0.995443E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.999782E+05
  0.108549E+01  0.720654E+05  0.716920E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.720045E+05
  0.132582E+01  0.516947E+05  0.514268E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.516510E+05
  0.161936E+01  0.369468E+05  0.367552E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.369156E+05
  0.197789E+01  0.263183E+05  0.261817E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.262961E+05
  0.241580E+01  0.186900E+05  0.185929E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.186742E+05
  0.295067E+01  0.132356E+05  0.131667E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.132244E+05
  0.360395E+01  0.934893E+04  0.930006E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.934096E+04
  0.440188E+01  0.658788E+04  0.655326E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.658223E+04
  0.537646E+01  0.463210E+04  0.460756E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.462810E+04
  0.656683E+01  0.325032E+04  0.323291E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.324748E+04
  0.802075E+01  0.227645E+04  0.226404E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.227443E+04
  0.979656E+01  0.159158E+04  0.158268E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.159013E+04
  0.119655E+02  0.111093E+04  0.110449E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.110988E+04
  0.146147E+02  0.774250E+03  0.769521E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.773479E+03
  0.178505E+02  0.538823E+03  0.535284E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.538246E+03
  0.218027E+02  0.374471E+03  0.371754E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.374028E+03
  0.266298E+02  0.259908E+03  0.257756E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.259557E+03
  0.325257E+02  0.180164E+03  0.178397E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.179876E+03
  0.397270E+02  0.124730E+03  0.123223E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.124484E+03
  0.485227E+02  0.862411E+02  0.849076E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.860237E+02
  0.592657E+02  0.595490E+02  0.583294E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.593502E+02
  0.723873E+02  0.410576E+02  0.399115E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.408708E+02
  0.884141E+02  0.282603E+02  0.271613E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.280811E+02
  0.107989E+03  0.194121E+02  0.183445E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.192380E+02
  0.131898E+03  0.133003E+02  0.122568E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.131301E+02
  0.161101E+03  0.908274E+01  0.806353E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.891656E+01
  0.196769E+03  0.617601E+01  0.518815E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.601495E+01
  0.240334E+03  0.417619E+01  0.323373E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.402253E+01
  0.293545E+03  0.280416E+01  0.192749E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.266123E+01
  0.358537E+03  0.186734E+01  0.108118E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.173916E+01
  0.437918E+03  0.123266E+01  0.561633E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.112326E+01
  0.534875E+03  0.807724E+00  0.269549E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.719978E+00
  0.653297E+03  0.527440E+00  0.126387E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.462051E+00
  0.797939E+03  0.345208E+00  0.688203E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.300144E+00
  0.974604E+03  0.227596E+00  0.471053E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.198168E+00
  0.119038E+04  0.151338E+00  0.292906E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.131439E+00
  0.145394E+04  0.101266E+00  0.106294E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.864887E-01
  0.177584E+04  0.679790E-01  0.333157E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.574387E-01
  0.216902E+04  0.457988E-01  0.398620E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.389815E-01
  0.264925E+04  0.309932E-01  0.611274E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.260396E-01
  0.323580E+04  0.210076E-01  0.107536E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.177578E-01
  0.395222E+04  0.142712E-01  0.150163E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.119689E-01
  0.482724E+04  0.970659E-02 -0.347935E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.811832E-02
  0.589601E+04  0.660738E-02 -0.459606E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.552259E-02
  0.720140E+04  0.450016E-02  0.480284E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.377427E-02
  0.879582E+04  0.306628E-02 -0.107654E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.256458E-02
  0.107432E+05  0.208978E-02  0.243046E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.175302E-02
  0.131218E+05  0.142477E-02 -0.431327E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.118544E-02
  0.160270E+05  0.971998E-03 -0.464603E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.812762E-03
  0.195754E+05  0.664355E-03 -0.302708E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.551101E-03
  0.239095E+05  0.456879E-03  0.657250E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.393104E-03
