  0.616913E-01  0.263046E+07  0.261397E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.262777E+07
  0.658040E-01  0.248218E+07  0.246816E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.247989E+07
  0.699168E-01  0.233600E+07  0.232302E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.233388E+07
  0.740295E-01  0.218987E+07  0.217675E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.218773E+07
  0.781423E-01  0.204534E+07  0.203132E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.204305E+07
  0.822550E-01  0.190612E+07  0.189089E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.190363E+07
  0.863678E-01  0.177643E+07  0.176013E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.177377E+07
  0.924780E-01  0.160876E+07  0.159176E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.160599E+07
  0.985882E-01  0.147605E+07  0.145982E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.147340E+07
  0.104698E+00  0.137636E+07  0.136216E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.137405E+07
  0.110809E+00  0.130115E+07  0.128956E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.129926E+07
  0.116919E+00  0.123907E+07  0.122990E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.123758E+07
  0.123029E+00  0.117904E+07  0.117149E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.117781E+07
  0.129139E+00  0.111403E+07  0.110711E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.111290E+07
  0.135249E+00  0.104400E+07  0.103688E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.104284E+07
  0.141360E+00  0.973522E+06  0.965779E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.972259E+06
  0.147470E+00  0.907499E+06  0.899194E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.906145E+06
  0.153580E+00  0.850119E+06  0.841655E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.848739E+06
  0.159690E+00  0.803996E+06  0.795900E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.802676E+06
  0.165800E+00  0.768296E+06  0.760992E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.767105E+06
  0.171910E+00  0.739340E+06  0.733010E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.738308E+06
  0.178021E+00  0.713180E+06  0.707736E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.712292E+06
  0.184131E+00  0.686772E+06  0.681928E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.685982E+06
  0.190241E+00  0.658287E+06  0.653692E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.657538E+06
  0.196351E+00  0.627779E+06  0.623147E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.627023E+06
  0.202461E+00  0.596897E+06  0.592087E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.596113E+06
  0.208572E+00  0.567605E+06  0.562639E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.566795E+06
  0.214682E+00  0.541455E+06  0.536474E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.540643E+06
  0.220792E+00  0.519337E+06  0.514524E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.518552E+06
  0.226902E+00  0.501042E+06  0.496549E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.500310E+06
  0.233012E+00  0.485326E+06  0.481220E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.484657E+06
  0.239123E+00  0.470722E+06  0.466977E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.470111E+06
  0.245233E+00  0.456160E+06  0.452681E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.455593E+06
  0.251343E+00  0.441048E+06  0.437712E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.440504E+06
  0.257453E+00  0.425316E+06  0.422019E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.424779E+06
  0.263563E+00  0.409465E+06  0.406151E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.408925E+06
  0.269674E+00  0.394254E+06  0.390922E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.393710E+06
  0.275784E+00  0.380278E+06  0.376971E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.379738E+06
  0.281894E+00  0.367802E+06  0.364581E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.367276E+06
  0.288004E+00  0.356774E+06  0.353693E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.356272E+06
  0.294114E+00  0.346866E+06  0.343953E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.346391E+06
  0.300225E+00  0.337601E+06  0.334850E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.337153E+06
  0.306335E+00  0.328545E+06  0.325927E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.328118E+06
  0.312445E+00  0.319443E+06  0.316915E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.319031E+06
  0.318555E+00  0.310243E+06  0.307767E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.309839E+06
  0.324665E+00  0.301076E+06  0.298627E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.300677E+06
  0.330776E+00  0.292187E+06  0.289762E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.291792E+06
  0.336886E+00  0.283802E+06  0.281410E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.283412E+06
  0.342996E+00  0.276028E+06  0.273688E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.275646E+06
  0.349106E+00  0.268860E+06  0.266591E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.268490E+06
  0.355216E+00  0.262216E+06  0.260028E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.261860E+06
  0.361327E+00  0.255940E+06  0.253834E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.255596E+06
  0.367437E+00  0.249859E+06  0.247825E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.249527E+06
  0.373547E+00  0.243870E+06  0.241895E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.243548E+06
  0.379657E+00  0.237950E+06  0.236019E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.237635E+06
  0.385767E+00  0.232118E+06  0.230222E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.231809E+06
  0.391878E+00  0.226432E+06  0.224566E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.226128E+06
  0.397988E+00  0.220972E+06  0.219136E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.220672E+06
  0.399329E+00  0.219810E+06  0.217982E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.219512E+06
  0.487742E+00  0.161686E+06  0.160354E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.161469E+06
  0.595729E+00  0.118150E+06  0.117176E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.117991E+06
  0.727625E+00  0.858862E+05  0.851793E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.857710E+05
  0.888724E+00  0.621267E+05  0.616154E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.620434E+05
  0.108549E+01  0.447438E+05  0.443756E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.446838E+05
  0.132582E+01  0.320961E+05  0.318319E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.320530E+05
  0.161936E+01  0.229394E+05  0.227506E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.229087E+05
  0.197789E+01  0.163405E+05  0.162059E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.163185E+05
  0.241580E+01  0.116042E+05  0.115086E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.115886E+05
